##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mobile_research_desc;Mobile theory is key to developing new technologies for light and mobile ground troops. Normally it is increased by investigating specific technologies. However, if we set teams to look at the general science and technology in this area, their research will improve our theory and speed up other research projects.;Les théories de la guerre de mouvement sont la clé vers le développement de nouvelles technologies pour nos troupes terrestres légères et mobiles. En général, ces théories sont enrichies par l'étude de technologies spécifiques. Cependant, si nous désignons des équipes pour qu'elles étudient les techniques et technologies fondamentales de ce domaine, leurs recherches enrichiront nos théories et accéléreront les autres projets de recherche appliquée.;Die Theorie der mobilen Kriegsführung ist der Schlüssel zur Entwicklung neuer Technologien für unsere leichte und mobile Bodentruppen. Normalerweise wird sie durch die Erforschung bestimmter Technologien erweitert, doch wenn wir unsere Forschungsgruppen im Allgemeinen an diesem Wissensbereich und der involvierten Technik arbeiten lassen würden, könnten auch andere Forschungsprojekte davon profitieren.;;La teoría de maniobra es esencial para desarrollar nuevas tecnologías para tropas terrestres ligeras y móviles. Normalmente, se mejora investigando tecnologías específicas. Aun así, si asignamos equipos a la ciencia y tecnología generales en este ámbito, su investigación mejorará nuestra teoría y acelerará otros proyectos de investigación aplicada.;;;;;;;;;;x,,
militia_research_desc;Militia theory is key to developing new weapons and equipment for our light forces such as militia and garrisons. Normally it is increased by investigating specific technologies. However, if we set teams to look at the general science and technology in this area, their research will improve our theory and speed up other research projects.;Les théories de la milice sont la clé vers le développement de nouvelles armes et de nouveaux équipements pour nos forces. En général, ces théories sont enrichies par l'étude de technologies spécifiques. Cependant, si nous désignons des équipes pour qu'elles étudient les techniques et technologies fondamentales de ce domaine, leurs recherches enrichiront nos théories et accéléreront les autres projets de recherche appliquée.;Die Theorie der Milizkriegsführung ist der Schlüssel zur Entwicklung neuer Waffen und Ausrüstungen für unsere leichten Bodentruppen wie Milizen und Garnisonstruppen. Normalerweise wird sie durch die Erforschung bestimmter Technologien erweitert, doch wenn wir Forscher im Allgemeinen an diesem Wissensbereich und der involvierten Technik arbeiten lassen würden, könnten auch andere Forschungsprojekte davon profitieren.;;La teoría de la milicia es esencial para desarrollar nuevas armas y equipamiento para nuestras fuerzas ligeras, como las milicias y las guarniciones. Normalmente, se mejora investigando tecnologías específicas. Aun así, si asignamos equipos a la ciencia y tecnología generales en este ámbito, su investigación mejorará nuestra teoría y acelerará otros proyectos de investigación aplicada.;;;;;;;;;;x,,
infantry_research_desc;Infantry theory is key to developing new weapons and equipment for our infantry brigades. Normally it is increased by investigating specific technologies. However, if we set teams to look at the general science and technology in this area, their research will improve our theory and speed up other research projects.;Les théories d'infanterie sont la clé vers le développement de nouvelles armes et de nouveaux équipements pour nos brigades d'infanterie. En général, ces théories sont enrichies par l'étude de technologies spécifiques. Cependant, si nous désignons des équipes pour qu'elles étudient les techniques et technologies fondamentales de ce domaine, leurs recherches enrichiront nos théories et accéléreront les autres projets de recherche appliquée.;Die Theorie der Infanteriekriegsführung ist der Schlüssel zur Entwicklung neuer Waffen und Ausrüstungen für unsere Infanteriebrigaden. Normalerweise wird sie durch die Erforschung bestimmter Technologien erweitert, doch wenn wir unsere Forschungsgruppen im Allgemeinen an diesem Wissensbereich und der involvierten Technik arbeiten lassen würden, könnten auch andere Forschungsprojekte davon profitieren.;;La teoría de la infantería es esencial para desarrollar nuevas armas y equipamiento para nuestras brigadas de infantería. Normalmente, se mejora investigando tecnologías específicas. Aun así, si asignamos equipos a la ciencia y tecnología generales en este ámbito, su investigación mejorará nuestra teoría y acelerará otros proyectos de investigación aplicada. ;;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x;,,,,
# Land Doctrine Techs;;;;;;;;;;;;;;x;,,,,
##################################################;;;;;;;;;;;;;;x;,,,,
mobile_warfare;Mobile Warfare;Guerre de mouvement;Mobile Kriegsführung;;Guerra de maniobras;;;;;;;;;;x
elastic_defence;Elastic Defence;Défense flexible;Elastische Verteidigung;;Defensa elástica;;;;;;;;;;x
spearhead_doctrine;Spearhead Doctrine;Doctrine du fer de lance;Blitzkrieg-Doktrin;;Doctrina de punta de ataque;;;;;;;;;;x
schwerpunkt;Schwerpunkt;Schwerpunkt;Schwerpunkt;;Schwerpunkt;;;;;;;;;;x
blitzkrieg;Blitzkrieg;Blitzkrieg;Blitzkrieg;;Blitzkrieg;;;;;;;;;;x
operational_level_command_structure;Operational Level Command Structure;Structure opérationnelle de commandement;Operative Kommandostruktur;;Estructura de mando de nivel operativo;;;;;;;;;;x
tactical_command_structure;Tactical Command Structure;Structure du commandement tactique;Taktische Kommandostruktur;;Estructura de mando táctica;;;;;;;;;;x
delay_doctrine;Delay Doctrine;Doctrine du délai;Verzögerungs-Doktrin;;Doctrina del retardo;;;;;;;;;;x
integrated_support_doctrine;Integrated Support;Soutien intégré;Integrierte Unterstützung;;Apoyo integrado;;;;;;;;;;x
superior_firepower;Superior Firepower;Puissance de feu supérieure;Feuerüberlegenheit;;Potencia de fuego superior;;;;;;;;;;x
mechanized_offensive;Mechanised Offensive;Offensive mécanisée;Mechanisierte Offensive;;Ofensiva mecanizada;;;;;;;;;;x
combined_arms_warfare;Combined Arms Warfare;Guerre utilisant des armes combinées;Kriegsführung verbundener Waffen;;Guerra de interarma;;;;;;;;;;x
infantry_warfare;Infantry Warfare;Guerre d'infanterie;Infanteriekriegsführung;;Guerra de infantería;;;;;;;;;;x
special_forces;Special Forces;Forces spéciales;Spezialeinheiten;;Fuerzas especiales;;;;;;;;;;x
mass_assault;Mass Assault;Assaut massif;Massenangriff;;Ataque en masa;;;;;;;;;;x
central_planning;Central Planning;Planification centralisée;Zentralplanung;;Planificación central;;;;;;;;;;x
grand_battle_plan;Grand Battle Plan;Grand plan de bataille;Großer Schlachtplan;;Plan gran batalla;;;;;;;;;;x,,,,,
assault_concentration;Assault Concentration;Concentration sur l'assaut;Angriffskonzentration;;Concentración de asalto;;;;;;;;;;x,,,,,
operational_level_organisation;Operational Level Organisation;Organisation opérationnelle;Einsatzorganisation;;Organización a nivel operativo;;;;;;;;;;x,,,,,
large_front;Large Front;Front étendu;Breite Front;;Gran frente;;;;;;;;;;x,,,,,
guerilla_warfare;Guerilla Warfare;Guérilla;Guerilla-Kriegsführung;;Guerra de guerrillas;;;;;;;;;;x,,,,,
peoples_army;People's Army;Armée populaire;Volksarmee;;Ejército popular;;;;;;;;;;x,,,,,
large_formations;Large Formations;Formations de grande taille;Masseneinheiten;;Grandes formaciones;;;;;;;;;;x,,,,,
human_wave;Human Wave;Vague humaine;Menschliche Welle;;Oleada humana;;;;;;;;;;x,,,,,
mobile_warfare_desc;The new weapons of armoured warfare require new methods. Warfare is now mobile, with fronts moving more in a day than they once did in a year. Understanding this better will mean our troops are more likely to exploit the  breakthroughs they make, and our HQ brigades will move faster.;Les nouvelles armes utilisées lors de la guerre blindée nécessiteront de nouvelles méthodes. La guerre est désormais une guerre de mouvement pendant laquelle les fronts se déplacent plus en un jour qu'ils le faisaient en un an. En comprenant mieux cela, nos troupes exploiteront plus certainement les percées qu'elles feront et les brigades de notre QG se déplaceront plus rapidement.;Die neuen Waffen der mobilen Kriegsführung erfordern neue Kampfmethoden. Der Krieg ist nun mobil, und die Fronten können sich an einem Tag mehr verschieben als früher in einem ganzen Jahr. Besseres Verständnis der mobilen Kriegsführung würde bedeuten, dass unsere Truppen erzielte Durchbrüche besser ausnutzen und unsere Kommandobrigaden schneller vorrücken könnten.;;Las nuevas armas de la guerra acorazada requieren nuevos métodos. La guerra es ahora móvil, con frentes que varían más en un día que antes en un año. Una profunda comprensión de esto supondrá que nuestras tropas podrán explotar mejor las brechas que abran, y nuestras brigadas del CG se moverán más deprisa.;;;;;;;;;;x,,,
elastic_defence_desc;In the last war, we made much use of lines of trenches and fixed positions to stop the enemy. Now, by holding the front lines lightly, with reserves sent to stop the enemy when he has committed his troops, we can conduct a more efficient, elastic defence. This means our troops will be more likely to effect a tactical withdrawal when attacked and our HQ brigades will be better organised.;Au cours de la dernière guerre, nous avons bien plus utilisé les lignes de tranchées et les positions fixes pour stopper l'ennemi. Désormais, en allégeant les lignes de front et en envoyant des troupes pour stopper l'ennemi dès qu'il engage ses troupes, nous pourrons mener une défense flexible plus efficace. Ainsi, nos troupes seront plus susceptibles d'effectuer un repli tactique lorsqu'elles sont attaquées et les brigades de notre QG seront mieux organisées.;Im 1. Weltkrieg haben wir uns zum Aufhalten des Feindes meistens auf Schützengräben und feste Stellungen gestützt. Mittlerweile können wir eine flexiblere Verteidigungsmethode einsetzen, die auf dem Vorhadensein von Reserven aufbaut. Dies bedeutet, dass unsere Truppen den angreifenden Feind mit größerer Wahrscheinlichkeit zum taktischen Rückzug zwingen können und dass unsere Kommandobrigaden besser organisiert sind.;;Durante la última guerra, hicimos buen uso de las líneas de trincheras y posiciones fijas para detener al enemigo. Ahora, con unas líneas de frente más flexibles y reservas enviadas para interceptar al enemigo cuando compromete a sus tropas, podemos llevar una defensa elástica mucho más eficaz. Con ello nuestras tropas tendrán más probabilidades de realizar una retirada táctica cuando sean atacadas, y nuestras brigadas del CG estarán mejor organizadas.;;;;;;;;;;x
spearhead_doctrine_desc;Our staff officers are experimenting with how best to employ tanks. If we concentrate tanks in a small area, they can overwhelm the enemy and act as a powerful spearhead. Making this our doctrine will make all our tank brigades much more useful because they will take up less combat width.;Nos officiers d'état-major essaient de découvrir la meilleure utilisation qui pourrait être faite de nos chars. Si nous concentrons des chars sur une petite zone, ils pourront submerger l'ennemi et se comporter comme de puissants fers de lance. En faire notre doctrine rendra toutes nos brigades de chars bien plus utiles du fait qu'elles occuperont moins d'espace sur l'aire de combat. ;Unsere Stabsoffiziere wollen die beste Einsatzart für Panzer ermitteln. Wenn wir unsere Panzer in einem kleinen Bereich konzentrieren, können Sie den Feind überwältigen und als kampfstarke Speerspitze fungieren. Wenn wir diese Doktrin übernehmen würden, nähmen unsere Panzerbrigaden weniger Platz ein und wären dadurch nützlicher.;;Nuestros oficiales del estado mayor están experimentando sobre el mejor modo de empleo de los tanques. Si concentramos tanques en una zona pequeña, superarán al enemigo y harán las veces de una fuerte punta de lanza. Si adoptamos esta doctrina, todas nuestras brigadas de tanques serán más útiles al emplear una menor anchura de combate. ;;;;;;;;;;x,,,,
schwerpunkt_desc;Our staff officers believe that the only way to win is by committing the maximum power to the crucial point - the Schwerpunkt. This doctrine increases the morale of our tank brigades. ;Nos officiers d'état-major estiment que le seul moyen de gagner est d'engager la puissance de feu maximale au moment décisif : le Schwerpunkt. Cette doctrine augmente le moral de nos brigades de chars. ;Unsere Stabsoffiziere sind der Ansicht, dass wir nur dann siegen können, wenn wir bei der Planung unserer Angriffe Schwerpunkte bilden und an ausgesuchten Stellen mit maximaler Konzentration unserer Kräfte angreifen. Diese Doktrin würde die Moral unserer Panzerbrigaden erhöhen.;;Nuestros oficiales del estado mayor creen que la única manera de ganar es comprometer el máximo de potencia en un punto crucial: el Schwerpunkt. Esta doctrina aumenta la moral de nuestras brigadas de tanques. ;;;;;;;;;;x,,,,,
blitzkrieg_desc;The doctrine of Blitzkrieg means using tanks to slice through enemy lines and manoeuvre behind the lines before he can react. It requires well-trained armoured units. Adopting a refined Blitzkrieg doctrine will make our tank brigades more organised. ;La doctrine du Blitzkrieg désigne l'utilisation de chars pour percer et manœuvrer derrière les lignes de l'ennemi avant qu'il ne puisse réagir. Ceci nécessite des unités blindées bien entraînées. Nos brigades de chars seront plus organisées si nous adoptons une doctrine du Blitzkrieg améliorée.;Die Blitzkrieg-Doktrin impliziert das Durchdringen der feindlichen Linien mit Panzerverbänden, die dann im Hinterland des Feindes operieren, bevor dieser angemessen reagieren kann. Diese Doktrin erfordert gut ausgebildete Panzereinheiten. Die Übernahme dieser Doktrin würde die Organisation unserer Panzerbrigaden verbessern.;;La doctrina de la guerra relámpago emplea los tanques para deslizarse entre las líneas enemigas y maniobrar tras ellas antes de que puedan reaccionar. Requiere unidades acorazadas bien entrenadas. La adopción de la doctrina de la guerra relámpago aumentará la organización de nuestras brigadas de tanques. ;;;;;;;;;;x,,,,,
operational_level_command_structure_desc;To control armoured operations, we need an effective command structure. This means generals and staffs who are well-trained and familiar with modern operational arts. Focusing on this means that our units will be able to move more quickly on the offensive.;Pour contrôler les opérations des blindés, nous avons besoin d'une structure de commandement efficace. Cela implique que nos généraux et nos états-majors soient bien formés et qu'ils connaissent l'art de la guerre moderne. En se concentrant sur cela, nos unités seront capables de prendre l'offensive plus rapidement.;Zur Koordinierung von Panzeroperationen benötigen wir eine effiziente Kommandostruktur. Dies bedeutet, dass Generäle und Stabsoffiziere gut ausgebildet sein und sich mit moderner Kriegsführung auskennen müssen. Wenn wir uns hierauf konzentrieren würden, könnten wir die offensive Marschgeschwindigkeit unserer Einheiten beschleunigen.;;Para controlar las operaciones acorazadas, necesitamos una estructura de mando eficaz. Esto significa generales y oficiales de estado mayor bien entrenados y familiarizados con las artes operativas modernas. Si nos centramos en esto, nuestras unidades serán capaces de moverse más rápido durante las ofensivas.;;;;;;;;;;x,,,,
tactical_command_structure_desc;The lieutenants and sergeants who command platoons and sections are the backbone of our army. Giving them better training and more authority is particularly important for modern mobile infantry warfare. Doing so will increase the morale of our motorised and mechanised formations. ;Les lieutenants et sergents commandant les pelotons et les sections constituent la pierre angulaire de notre armée. Leur fournir un meilleur entraînement et plus d'autorité est particulièrement important pour la guerre d'infanterie mobile moderne. Agir ainsi augmentera le moral de nos formations motorisées et mécanisées.;Die Leutnants und Feldwebel, die als Zugführer und Bereichskommandanten fungieren, sind das Rückgrat unserer Armee. Für die moderne Infanteriekriegsführung ist es besonders wichtig, dass wir sie besser ausbilden und ihnen mehr Machtbefugnisse geben. Dadurch würden wir die Moral unserer motorisierten und mechanisierten Verbände erhöhen.;;Los tenientes y sargentos al mando de pelotones y secciones son la columna vertebral de nuestro ejército. Otorgarles mejor instrucción y más autoridad es especialmente importante para la guerra móvil de infantería moderna. Con ello aumentaremos la moral de nuestras formaciones motorizadas y mecanizadas. ;;;;;;;;;;x,,,,,
delay_doctrine_desc;Often it is vital to hold up an enemy advance as long as possible while our commanders respond to events. Focusing our officers on this will make it more likely that our units can slow the enemy down when attacked.;Il est souvent essentiel de freiner la progression d'un ennemi aussi longtemps que possible, le temps que nos commandants réagissent aux événements. Si nos officiers se concentrent sur cela, nos unités seront plus susceptibles de ralentir l'ennemi lorsqu'elles sont attaquées.;Oftmals ist es lebenswichtig, einen feindlichen Vorstoß so lange wie möglich aufzuhalten, damit unsere Kommandeure Gegenmaßnahmen ergreifen können. Wenn wir unsere Offiziere hierauf konzentrieren, werden unsere Einheiten feindliche Angriffe mit größerer Wahrscheinlichkeiten verlangsamen können.;;A menudo es esencial contener un avance enemigo el tiempo que sea posible mientras nuestros comandantes responden a los acontecimientos. Si centramos a nuestros oficiales en esta tarea, nuestras unidades tendrán más probabilidades de ralentizar al enemigo cuando sean atacadas.;;;;;;;;;;x,,,,,
integrated_support_doctrine_desc;In the old days, the infantry and the artillery were separate formations, almost different armies. However, modern warfare requires close co-operation between infantry and their supporting artillery and anti-tank weapons. Training in this co-operation will give us the opportunity to encircle the enemy more often, and make our HQ brigades slightly more effective against tanks.;Autrefois, l'infanterie et l'artillerie étaient deux formations distinctes et presque des armées différentes. Cependant, la guerre moderne requiert une étroite coopération entre l'infanterie et l'artillerie les soutenant et des armes anti-chars. Nous entraîner à cette coopération nous donnera l'opportunité d'encercler l'ennemi plus fréquemment et rendra les brigades de notre QG légèrement plus efficaces contre les chars.;Früher traten Infanterie und Artillerie als getrennte Waffengattungen auf. Die moderne Kriegsführung erfordert jedoch enge Zusammenarbeit zwischen der Infanterie und den sie unterstützenden Artillerie- und Panzerabwehrwaffen. Die Einübung dieser Kooperation würde uns die Möglichkeit bieten, den Feind öfters als bisher einzukesseln. Außerdem würde die Abwehreffizienz unserer Truppen gegen Panzer leicht steigen.;;Antiguamente, la infantería y la artillería eran dos formaciones distintas, casi ejércitos diferentes. Sin embargo, la guerra moderna requiere una íntima colaboración entre la infantería, su artillería de apoyo y las armas anticarro. La instrucción en esta colaboración nos permitirá rodear al enemigo más a menudo, y que las brigadas del CG sean ligeramente más eficaces contra los tanques.;;;;;;;;;;x
superior_firepower_desc;During the last war, we relied on the morale of our infantry to seize the objectives. It is a much more efficient way of fighting if the enemy has already been defeated by our firepower before the infantry advances. Adopting this doctrine will mean we can put additional brigades in our divisions to make sure we have superior firepower.;Au cours de la dernière guerre, nous comptions sur le moral de notre infanterie pour atteindre les objectifs. Il est bien plus efficace de combattre si l'ennemi a déjà été vaincu par notre puissance de feu avant que l'infanterie progresse. Adopter cette doctrine nous permettra d'ajouter des brigades supplémentaires à nos divisions pour garantir que nous ayons la puissance de feu dominante.;Während des letzten Krieges verließen wir uns zum Erreichen von Einsatzzielen auf die Moral unserer Infanterie. Eine weitaus bessere Gefechtstaktik ist es jedoch, den Feind mit Hilfe unserer Feuerkraft vor dem eigentlichen Vorstoß der Infanterie zu besiegen. Durch die Übernahme dieser Doktrin würden wir zur Steigerung unserer Feuerkraft zusätzliche Brigaden in unsere Divisionen integrieren können.;;Durante la última guerra, la moral de la infantería dependía de su tamaño y de los objetivos. Es una manera mucho más eficaz si el enemigo ya ha sido derrotado por nuestra potencia de fuego antes del avance de la infantería. La adopción de esta doctrina significará que podremos añadir más brigadas a nuestras divisiones para asegurarnos de que tenemos más potencia de fuego.;;;;;;;;;;x,,,
mechanized_offensive_desc;With motorised and mechanised infantry units, we can conduct offensives far more quickly and powerfully than before. However, this requires specialised training, and total co-operation between riflemen and their vehicles. Making this part of the training regime will mean our mechanised and motorised brigades are more organised and effective in combat.;Grâce aux unités d'infanterie motorisée et mécanisée, nous pourrons mener des offensives plus puissantes et plus rapides. Cependant, cela nécessite un entraînement spécialisé et une totale coopération entre les fusiliers et leurs véhicules. Effectuer cette partie de l'entraînement permettra à nos brigades mécanisées et motorisées d'être plus organisées et plus efficaces au combat.;Mit motorisierten und mechanisierten Infanterieeinheiten können wir Offensiven schneller und stärker als zuvor vorbringen. Dies erfordert jedoch die Spezialausbildung und totale Kooperation der Infanteristen mit ihren Fahrzeugen. Wenn wir ihre Ausbildung auf diesen Aspekt konzentrieren würden, könnten unsere mechanisierten und motorisierten Brigaden im Kampf organisierter und effizienter auftreten.;;Con unidades motorizadas y mecanizadas, podemos realizar ofensivas de forma mucho más rápida y contundente que antes. Aun así, esto requiere instrucción especializada y la total colaboración entre los fusileros y sus vehículos. Si sumamos esto a nuestro régimen de instrucciones, nuestras brigadas mecanizadas y motorizadas estarán mucho mejor organizadas y serán más eficaces en combate.;;;;;;;;;;x,
combined_arms_warfare_desc;Tanks are very vulnerable on their own, while infantry often lacks the firepower to make a breakthrough unsupported. To get the most out of our armoured formations, we must train tanks and infantry to work together at the company and platoon levels. Doing this means we will get additional advantages for combined arms formations in battle.;Les chars sont très fragiles tandis que la puissance de feu de l'infanterie est souvent insuffisante pour faire une percée sans soutien. Pour exploiter au mieux nos formations de blindés, nous devons former l'infanterie pour qu'elle interagisse avec les chars au niveau des pelotons et des compagnies. Procéder ainsi permettra à nos formations utilisant les armes combinées pendant le combat d'en tirer des avantages supplémentaires.;Panzer sind, alleine auf sich gestellt, sehr verwundbar, während es der Infanterie oft an der Feuerkraft fehlt, um ohne Unterstützung Durchbrüche zu erzielen. Zur Maximierung der Kampfkraft unserer Panzerverbände müssen wir unsere Panzer- und Infanterietruppen dazu ausbilden, auf Kompanie- und Zugebene zu kooperieren. Dies würde bedeuten, dass wir durch Operationen verbundener Kräfte im Gefecht zusätzliche Vorteile bekämen.;;Los tanques son muy vulnerables de por sí, mientras que la infantería a menudo carece de la potencia de fuego para abrir una brecha sin apoyos. Para sacar el mayor provecho de nuestras formaciones acorazadas, debemos entrenar tanques e infantería para que trabajen juntos a nivel de compañía y de pelotón. Esto nos aportará ventajas adicionales para las formaciones interarma que entren en combate.;;;;;;;;;;x,,
infantry_warfare_desc;The life of an infantry platoon is unglamorous but vital. The tactics and training of our infantry can easily go unnoticed. But if we pay attention to this area, our Infantry brigades will be more organised and effective. ;La vie d'un peloton d'infanterie n'a rien d'excitant mais est essentielle. Les tactiques et l'entraînement de notre infanterie passent souvent inaperçus. Toutefois si nous prenons garde à cela, nos brigades d'infanterie seront plus organisées et plus efficaces.;Infanteriezug an sich sind unspektakuläre Einheiten: im Ganzen gesehen sind sie jedoch äußerst wichtig. Die Taktik und Ausbildung unserer Infanterie darf nicht außer Acht gelassen werden. Wenn wir uns hierauf konzentrieren würden, könnten unsere Infanteriebrigaden organisierter und effizienter auftreten.;;La vida de un pelotón es poco glamurosa, pero vital. Las tácticas y la instrucción de nuestra infantería pueden pasar desapercibidos fácilmente. Pero si prestamos atención a este área, nuestras brigadas de infantería serán más organizadas y eficaces. ;;;;;;;;;;x,,,
special_forces_desc;Our parachute, marine, and mountain formations are made up of the fittest men with the best morale. However, they also need specialist training, since they are often called on to fight without the normal support. Providing this training will mean our specialist brigades are more organised and effective.;Nos formations de parachutistes, d'infanterie marine et d'infanterie alpine sont composées des hommes les plus aptes et ayant le meilleur moral. Cependant, ils devront également suivre un entraînement spécialisé étant donné qu'ils sont souvent appelés au combat sans le soutien habituel. Assurer cet entraînement permettra à nos brigades de spécialistes d'être plus organisées et plus efficaces.;Unsere Fallschirmjäger, Marineinfanteristen und Gebirgsjäger gehören zu den tauglichsten unserer Soldaten. Ihre Moral ist unübertroffen, dennoch benötigen sie Spezialausbildung, da sie oftmals ohne die übliche Unterstützung ins Gefecht geschickt werden. Durch diese Ausbildung würden unsere Spezialbrigaden organisierter und effizienter werden.;;Nuestras formaciones de paracaidistas, de infantería de marina y de montaña cuentan con los mejores hombres y la mejor moral. Sin embargo, también necesitan una instrucción especializada, ya que a menudo tienen que luchar sin el apoyo habitual. Esta instrucción hará que nuestras brigadas especializadas estén mejor organizadas y sean más eficaces.;;;;;;;;;;x
mass_assault_desc;Sometimes, the best way to take an objective is to storm it, regardless of losses. This can overwhelm the enemy and shake their morale. If we train our units to press on boldly towards the objective, they are more likely to conduct assaults. Our HQ brigades will also be a little bit more resistent to damage.;Parfois, le meilleur moyen de prendre un objectif est de l'attaquer sans se soucier des pertes. Ceci peut submerger l'ennemi et ébranler le moral de ses troupes. Si nous entraînons nos unités pour qu'elles insistent sans relâche sur l'objectif, elles seront plus susceptibles de mener des assauts. Les brigades de notre QG seront également un peu plus résistantes aux dégâts.;Manchmal ist der beste Weg zum Erreichen eines Einsatzziels ein Sturmangriff ohne Rücksicht auf Verluste. Dadurch kann der Feind überwältigt und seine Moral zerstört werden. Wenn wir unsere Einheiten darauf ausbilden würden, mutig auf das Ziel vorzupreschen, trügen sie Massenangriffe mit größerer Wahrscheinlichkeit vor. Unsere Kommandobrigaden würden außerdem etwas widerstandsfähiger werden.;;En ocasiones, la mejor forma de tomar un objetivo es echarle todo encima, sin reparar en las bajas. Esto puede doblegar al enemigo y afectar a su moral. Si entrenamos unidades para que avancen con determinación hacia el objetivo, tendrán más probabilidades de realizar asaltos. Nuestras brigadas del CG también serán un poco más resistentes al daño.;;;;;;;;;;x,
central_planning_desc;For an army to be effective in battle conditions, every unit must be working together towards a clear plan. Making central control of all units our doctrine will mean there is more chance of counterattacking against enemy attacks, and give our HQ brigades more toughness on the offensive.;Pour qu'une armée soit efficace en situation de combat, toutes les unités doivent travailler ensemble d'après un plan précis. L'utilisation d'un contrôle centralisé de toutes les unités préconisé par notre doctrine augmentera nos chances de contre-attaque les offensives ennemies et rendra nos brigades plus résistantes lorsqu'elles attaqueront.;Zur effizienten Gefechtsleistung einer Armee müssen alle Einheiten zusammen nach einem klar strukturierten Plan handeln. Wenn wir die zentrale Kontrolle aller Einheiten zu unserer Doktrin machen würden, wären die Chancen für Gegenangriffe auf feindliche Attacken größer, außerdem würde unsere Kommandobrigade in der Offensive forscher vorgehen.;;Para que un ejército sea eficaz en condiciones de batalla, cada unidad debe colaborar para cumplir un plan claro. Si adoptamos la doctrina de la centralización del control de todas las unidades, tendremos más probabilidades de contraatacar al enemigo y dar mayor dureza a nuestras brigadas durante las ofensivas.;;;;;;;;;;x,,
grand_battle_plan_desc;The greatest generals have a grand plan for their battles, anticipating likely enemy movements and making sure there are enough of our troops in place to ensure victory. Making this our doctrine will mean our divisions are more likely to reinforce the front line if there is space available. ;Les meilleurs généraux ont un grand plan de bataille anticipant les éventuels mouvements de l'ennemi et garantissant qu'il y ait suffisamment de troupes sur place pour assurer notre victoire. si nous adoptons cette doctrine, nos divisions seront plus susceptibles d'utiliser l'espace disponible pour consolider la ligne de front.;Die besten Generäle entwerfen immer große Schlachtpläne für ihre Gefechte. Sie ahnen feindliche Manöver voraus und sorgen dafür, dass unsere Streitkräfte stark genug zum Siegen sind. Wenn wir diese Doktrin übernehmen würden, wären unsere Divisionen mit größerer Wahrscheinlichkeit in der Lage, Lücken in unserer Front zu füllen.;;Los mejores generales tienen un gran plan para sus batallas, anticipándose a los probables movimientos del enemigo y asegurándose de que cuentan con suficientes tropas sobre el terreno para asegurar la victoria. Si adoptamos esta doctrina, nuestras divisiones tendrán más facilidades para reforzar el frente si hay espacio disponible. ;;;;;;;;;;x,,,
assault_concentration_desc;Gone are the days when the enemy would march forward in a line for our artillery to shoot at over open sights. Today's artillery warfare is all about calculating angles, examining weather conditions, and co-ordinating fire plans for an entire division or corps. Training our gunners in these methods will mean our artillery brigades are better organized, with better morale.;L'époque où l'ennemi défilait en rang en laissant notre artillerie lui tirer dessus à vue est révolue. Dans une guerre d'artillerie moderne, tout réside dans le calcul d'angles, l'observation des conditions météorologiques et la coordination des plans d'attaques de l'intégralité d'une division ou d'un corps. Former nos tireurs à ces méthodes impliquera une meilleure organisation de nos brigades et leur moral sera accru.;Die Tage, in denen der Feind in Linienformation auf freiem Feld vor unsere Geschütze marschierte, sind vorbei. Die heutige Artilleriekriegsführung dreht sich um Winkelberechnungen, die Berücksichtigung der Wetterverhältnisse und die Koordination von Feuerplänen für ganze Divisionen oder Korps. Wenn wir unsere Richtschützen in diesen Verfahren ausbilden würden, könnten wir die Organisation und die Moral unserer Artillerie steigern.;;Quedaron atrás los días en que el enemigo marchaba al frente en líneas para que nuestra artillería les disparara en campo abierto. Hoy, la guerra de artillería consiste en el cálculo de ángulos, análisis de condiciones climatológicas y planes de fuego coordinados para toda una división. La instrucción de nuestros artilleros en estos métodos mejorará la organización de nuestras brigadas de artillería, así como su moral.;;;;;;;;;;x,
operational_level_organisation_desc;Our army must be organised to win its strategic objectives, not get bogged down with what each individual division is doing. Learning this will mean our divisions need spend less time preparing between attacks.;Notre armée doit être organisée pour atteindre ses objectifs stratégiques sans s'embarrasser de ce que chaque division fait. Être conscient de cela impliquera que nos divisions aurons besoin de moins de temps de pour se préparer entre les attaques.;Zum Erreichen strategischer Einsatzziele muss unsere Armee organisiert sein. Sie kann sich nicht um jeden Einzelnen kümmern. Die Einübung dieses Ansatzes würde darin resultieren, dass unsere Divisionen zwischen Angriffen weniger Vorbereitungszeit benötigen.;;Nuestro ejército tiene que estar organizado para lograr sus objetivos estratégicos y no entretenerse con lo que hace cada división. Este aprendizaje hará que nuestras divisiones tengan que invertir menos tiempo preparándose entre ataques.;;;;;;;;;;x,,,
